/home/fonwin/f9utwf/busy/logs/20191118/omstw.log.TwfChg.d4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
334267|20191118094352.770403|20191118094352.770425|20191118094352.770434|22|9|10|15|22
334269|20191118094352.770414|20191118094352.770426|20191118094352.770437|12|11|11|1|3
334271|20191118094352.770422|20191118094352.770456|20191118094352.770460|34|4|8|30|23
334273|20191118094352.770435|20191118094352.770458|20191118094352.770461|23|3|13|2|1
334275|20191118094352.770453|20191118094352.770470|20191118094352.770473|17|3|18|12|12
334278|20191118094352.770461|20191118094352.770471|20191118094352.770476|10|5|8|1|3
334289|20191118094352.770469|20191118094352.770488|20191118094352.770491|19|3|8|17|15
334291|20191118094352.770482|20191118094352.770495|20191118094352.770498|13|3|13|7|7
334293|20191118094352.770493|20191118094352.770503|20191118094352.770505|10|2|11|8|7
334295|20191118094352.770500|20191118094352.770511|20191118094352.770513|11|2|7|8|8
334297|20191118094352.770509|20191118094352.770519|20191118094352.770521|10|2|9|8|8
334299|20191118094352.770516|20191118094352.770527|20191118094352.770529|11|2|7|8|8
334301|20191118094352.770525|20191118094352.770535|20191118094352.770539|10|4|9|8|10
334303|20191118094352.770533|20191118094352.770544|20191118094352.770547|11|3|8|9|8
334305|20191118094352.770542|20191118094352.770552|20191118094352.770560|10|8|9|8|13
334307|20191118094352.770551|20191118094352.770560|20191118094352.770568|9|8|9|8|8
334320|20191118094352.770560|20191118094352.770580|20191118094352.770583|20|3|9|20|15
334322|20191118094352.770576|20191118094352.770595|20191118094352.770598|19|3|16|15|15
334324|20191118094352.770591|20191118094352.770612|20191118094352.770614|21|2|15|17|16
334326|20191118094352.770603|20191118094352.770613|20191118094352.770616|10|3|12|1|2
334328|20191118094352.770612|20191118094352.770629|20191118094352.770634|17|5|9|16|18
334337|20191118094352.770623|20191118094352.770642|20191118094352.770645|19|3|11|13|11
334339|20191118094352.770633|20191118094352.770651|20191118094352.770656|18|5|10|9|11
334341|20191118094352.770642|20191118094352.770660|20191118094352.770663|18|3|9|9|7
334344|20191118094352.770650|20191118094352.770661|20191118094352.770665|11|4|8|1|2
334346|20191118094352.770663|20191118094352.770678|20191118094352.770680|15|2|13|17|15
334348|20191118094352.770673|20191118094352.770687|20191118094352.770689|14|2|10|9|9
334350|20191118094352.770683|20191118094352.770696|20191118094352.770699|13|3|10|9|10
334352|20191118094352.770689|20191118094352.770706|20191118094352.770712|17|6|6|10|13
334354|20191118094352.770702|20191118094352.770715|20191118094352.770718|13|3|13|9|6
334356|20191118094352.770710|20191118094352.770724|20191118094352.770727|14|3|8|9|9
334358|20191118094352.770721|20191118094352.770741|20191118094352.770744|20|3|11|17|17
